Date,Open,High,Low,Close,Volume,ATR,FastSMA,SlowSMA,Bias,GeoLevel,PhiLevel,PriceConfluence,TimeConfluence
2023-08-28T00:00:00.000Z,442.24,443.4,439.9728,442.76,61595393,5.07,439.55,444.77,BEARISH,273.63,716.39,0,0
2023-08-29T00:00:00.000Z,442.65,449.45,442.46,449.16,83081916,5.27,440.17,444.96,BEARISH,277.58,726.74,2,2
2023-08-30T00:00:00.000Z,449.51,451.67,448.78,451.01,69053911,4.98,441.31,445.24,BEARISH,278.72,729.73,2,0
2023-08-31T00:00:00.000Z,451.65,452.83,450.16,450.35,66084563,4.93,442.72,445.55,BEARISH,278.32,728.67,2,2
2023-09-01T00:00:00.000Z,453.17,453.67,449.68,451.19,58944098,4.95,444.19,445.84,BEARISH,278.84,730.03,2,0
2023-09-05T00:00:00.000Z,450.73,451.06,449.17,449.24,55166210,4.68,445.18,446.16,BEARISH,277.63,726.87,2,2
2023-09-06T00:00:00.000Z,448.4,448.51,443.81,446.22,70758512,4.73,445.98,446.46,BEARISH,275.76,721.98,2,0
2023-09-07T00:00:00.000Z,443.11,445.55,442.75,444.85,70355426,4.57,446.16,446.63,BEARISH,274.92,719.77,2,2
2023-09-08T00:00:00.000Z,444.9,447.11,444.53,445.52,62068437,4.43,447.03,446.81,BULLISH,275.33,720.85,2,0
2023-09-11T00:00:00.000Z,448.24,448.77,446.4699,448.45,60180118,4.32,447.88,447.02,BULLISH,277.14,725.59,2,0
2023-09-12T00:00:00.000Z,446.95,448.53,445.39,445.99,67565422,4.29,448.2,447.07,BULLISH,275.62,721.61,2,2
2023-09-13T00:00:00.000Z,446.22,447.71,445.0793,446.51,60199272,4.08,447.93,447.13,BULLISH,275.94,722.45,2,0
2023-09-14T00:00:00.000Z,449.07,451.08,447.715,450.36,83430814,3.81,447.87,447.27,BULLISH,278.32,728.68,2,2
2023-09-15T00:00:00.000Z,447.14,447.48,442.92,443.37,111848859,3.89,447.17,447.35,BEARISH,274.0,717.37,2,0
2023-09-18T00:00:00.000Z,443.05,444.97,442.56,443.63,55752213,3.82,446.41,447.45,BEARISH,274.16,717.79,2,0
2023-09-19T00:00:00.000Z,442.68,443.29,439.94,442.71,66514648,3.58,445.76,447.51,BEARISH,273.59,716.3,2,2
2023-09-20T00:00:00.000Z,444.01,444.435,438.43,438.64,82562602,3.81,445.0,447.43,BEARISH,271.08,709.72,2,0
2023-09-21T00:00:00.000Z,435.7,435.97,431.23,431.39,104095826,4.15,443.66,447.14,BEARISH,266.6,697.99,2,2
2023-09-22T00:00:00.000Z,432.45,434.1,429.99,430.42,100829684,4.15,442.15,446.76,BEARISH,266.0,696.42,0,0
2023-09-25T00:00:00.000Z,429.17,432.27,428.72,432.23,70874534,4.26,440.52,446.42,BEARISH,267.12,699.35,0,0
2023-09-26T00:00:00.000Z,429.09,429.82,425.02,425.88,96168436,4.39,438.51,445.92,BEARISH,263.19,689.07,0,1
2023-09-27T00:00:00.000Z,427.09,427.67,422.29,426.05,104705847,4.53,436.47,445.35,BEARISH,263.3,689.35,0,0
2023-09-28T00:00:00.000Z,425.48,430.2499,424.87,428.52,92258308,4.73,434.28,444.82,BEARISH,264.83,693.35,0,1
2023-09-29T00:00:00.000Z,431.67,431.85,425.91,427.48,115111319,4.92,432.7,444.33,BEARISH,264.18,691.66,0,0
2023-10-02T00:00:00.000Z,426.62,428.6,424.46,427.31,83798599,4.99,431.06,443.83,BEARISH,264.08,691.39,0,0
2023-10-03T00:00:00.000Z,425.06,427.3729,420.18,421.59,103760607,5.32,428.95,443.18,BEARISH,260.54,682.13,0,1
2023-10-04T00:00:00.000Z,422.07,425.4299,420.56,424.66,87452968,5.34,427.55,442.56,BEARISH,262.44,687.1,0,0
2023-10-05T00:00:00.000Z,424.36,425.37,421.1701,424.5,70142744,5.11,426.86,441.94,BEARISH,262.34,686.84,0,1
2023-10-06T00:00:00.000Z,421.97,431.125,420.6,429.54,113273309,5.69,426.78,441.48,BEARISH,265.46,695.0,0,0
2023-10-09T00:00:00.000Z,427.58,432.88,427.0101,432.29,80374362,5.84,426.78,440.99,BEARISH,267.16,699.45,0,0
2023-10-10T00:00:00.000Z,432.94,437.22,432.53,434.54,78607268,5.76,427.65,440.52,BEARISH,268.55,703.09,0,1
