date,close,A1_Confluence,A1_conf,A2_GannElliott,A2_conf,A2_wave,A2_trend,A3_DQN,A3_conf,A3_rsi,A4_3Wave,A4_conf,A4_mom5,call_votes,put_votes,hold_votes,confluence_level,majority,agreement_count,entry,stop,target1,target2,target3,avg_confidence
2025-08-18T00:00:00.000Z,643.3,CALL,0.6,CALL,0.65,4,UP,CALL,0.5849374710946841,62.6,CALL,0.65,1.16,4,0,0,ULTRA_4,CALL,4,643.3,630.36,661.57,673.75,692.02,0.62
2025-08-28T00:00:00.000Z,648.92,CALL,0.6,CALL,0.65,2,UP,CALL,0.5902803420677146,61.8,CALL,0.65,2.1,4,0,0,ULTRA_4,CALL,4,648.92,639.04,662.87,672.17,686.12,0.62
2025-09-09T00:00:00.000Z,650.33,CALL,0.6,CALL,0.65,4,UP,CALL,0.5841207042957685,62.2,CALL,0.65,1.57,4,0,0,ULTRA_4,CALL,4,650.33,638.68,666.77,677.73,694.17,0.62
2025-09-12T00:00:00.000Z,657.41,CALL,0.6,CALL,0.65,2,UP,CALL,0.5791772558345252,60.7,CALL,0.65,1.57,4,0,0,ULTRA_4,CALL,4,657.41,647.21,671.81,681.41,695.81,0.62
2025-09-16T00:00:00.000Z,660.0,CALL,0.6,CALL,0.65,4,UP,CALL,0.5889360765778588,63.7,CALL,0.65,1.49,4,0,0,ULTRA_4,CALL,4,660.0,649.91,674.25,683.75,698.0,0.62
2025-09-23T00:00:00.000Z,663.21,CALL,0.6,CALL,0.65,4,UP,CALL,0.5979812784396552,69.7,CALL,0.65,0.49,4,0,0,ULTRA_4,CALL,4,663.21,652.99,677.64,687.26,701.69,0.62
2025-10-21T00:00:00.000Z,671.29,CALL,0.6,CALL,0.65,4,UP,CALL,0.5691797068739144,55.7,CALL,0.65,1.37,4,0,0,ULTRA_4,CALL,4,671.29,654.14,695.5,711.64,735.85,0.62
2025-10-24T00:00:00.000Z,677.25,CALL,0.6,CALL,0.65,2,UP,CALL,0.5856339665955588,60.1,CALL,0.65,1.94,4,0,0,ULTRA_4,CALL,4,677.25,658.78,703.32,720.7,746.77,0.62
2025-10-28T00:00:00.000Z,687.06,CALL,0.6,CALL,0.65,4,UP,CALL,0.5974485780350682,62.6,CALL,0.65,2.35,4,0,0,ULTRA_4,CALL,4,687.06,668.15,713.76,731.56,758.26,0.62
2025-10-31T00:00:00.000Z,682.06,CALL,0.6,CALL,0.65,2,UP,CALL,0.5797755068884844,57.3,CALL,0.65,0.71,4,0,0,ULTRA_4,CALL,4,682.06,665.82,704.98,720.26,743.18,0.62
2025-11-11T00:00:00.000Z,683.0,CALL,0.6,CALL,0.65,4,UP,CALL,0.5971723298388729,62.8,CALL,0.55,1.15,4,0,0,ULTRA_4,CALL,4,683.0,667.76,704.51,718.85,740.36,0.6
